arg: {'prefix': 'imdb_ptrNTY_1', 'read_from': 'agnews_trNTY', 'dataset': 'imdb', 'fp_num': 1}
There are 1 GPU(s) available.
Device name: NVIDIA GeForce RTX 3090
---------------                Reading data...                ---------------
---------------     Reading data finished in 0.02 minute.     ---------------
---------------              Tokenizing data...               ---------------
---------------   Tokenizing data finished in 2.92 minute.    ---------------
---------------            Preprocessing torch...             ---------------
--------------- Preprocessing torch finished in 0.00 minute.  ---------------
---------------             Initializing model...             ---------------
---------------  Initializing model finished in 0.00 minute.  ---------------
---------------                  Training...                  ---------------
 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   1    |   22    |   0.695379   |     -      |     -     |   4.89   
   1    |   44    |   0.694914   |     -      |     -     |   4.76   
   1    |   66    |   0.690468   |     -      |     -     |   4.75   
   1    |   88    |   0.686136   |     -      |     -     |   4.71   
   1    |   110   |   0.678063   |     -      |     -     |   4.73   
   1    |   132   |   0.667156   |     -      |     -     |   4.75   
   1    |   154   |   0.659533   |     -      |     -     |   4.77   
   1    |   176   |   0.614292   |     -      |     -     |   4.78   
   1    |   198   |   0.630010   |     -      |     -     |   4.71   
   1    |   220   |   0.540734   |     -      |     -     |   4.76   
   1    |   242   |   0.544163   |     -      |     -     |   4.80   
   1    |   264   |   0.482914   |     -      |     -     |   4.77   
   1    |   286   |   0.421197   |     -      |     -     |   4.77   
   1    |   308   |   0.471423   |     -      |     -     |   4.65   
   1    |   330   |   0.452811   |     -      |     -     |   4.59   
   1    |   352   |   0.372837   |     -      |     -     |   4.77   
   1    |   374   |   0.411110   |     -      |     -     |   4.73   
   1    |   396   |   0.546263   |     -      |     -     |   4.81   
   1    |   418   |   0.434029   |     -      |     -     |   4.81   
   1    |   440   |   0.353862   |     -      |     -     |   4.79   
   1    |   462   |   0.429496   |     -      |     -     |   4.81   
   1    |   484   |   0.444166   |     -      |     -     |   4.77   
   1    |   506   |   0.423293   |     -      |     -     |   4.80   
   1    |   528   |   0.441393   |     -      |     -     |   4.81   
   1    |   550   |   0.409673   |     -      |     -     |   4.80   
   1    |   572   |   0.370975   |     -      |     -     |   4.74   
   1    |   594   |   0.350739   |     -      |     -     |   4.78   
   1    |   616   |   0.329944   |     -      |     -     |   4.77   
   1    |   638   |   0.410705   |     -      |     -     |   4.80   
   1    |   660   |   0.353551   |     -      |     -     |   4.79   
   1    |   682   |   0.305500   |     -      |     -     |   4.70   
   1    |   704   |   0.411731   |     -      |     -     |   4.72   
   1    |   726   |   0.346213   |     -      |     -     |   4.80   
   1    |   748   |   0.313668   |     -      |     -     |   4.80   
   1    |   770   |   0.389266   |     -      |     -     |   4.80   
   1    |   792   |   0.412441   |     -      |     -     |   4.81   
   1    |   814   |   0.352270   |     -      |     -     |   4.73   
   1    |   836   |   0.335752   |     -      |     -     |   4.73   
   1    |   858   |   0.393622   |     -      |     -     |   4.78   
   1    |   880   |   0.313465   |     -      |     -     |   4.77   
   1    |   902   |   0.287687   |     -      |     -     |   4.77   
   1    |   924   |   0.290335   |     -      |     -     |   4.79   
   1    |   946   |   0.296416   |     -      |     -     |   4.71   
   1    |   968   |   0.338485   |     -      |     -     |   4.70   
   1    |   990   |   0.252617   |     -      |     -     |   4.68   
   1    |  1012   |   0.342455   |     -      |     -     |   4.68   
   1    |  1034   |   0.310426   |     -      |     -     |   4.70   
   1    |  1056   |   0.321977   |     -      |     -     |   4.80   
   1    |  1078   |   0.419278   |     -      |     -     |   4.81   
   1    |  1100   |   0.316392   |     -      |     -     |   4.84   
   1    |  1122   |   0.256778   |     -      |     -     |   4.83   
   1    |  1144   |   0.282861   |     -      |     -     |   4.86   
   1    |  1166   |   0.313301   |     -      |     -     |   4.85   
   1    |  1188   |   0.283765   |     -      |     -     |   4.89   
   1    |  1210   |   0.294504   |     -      |     -     |   4.85   
   1    |  1232   |   0.313441   |     -      |     -     |   4.88   
   1    |  1254   |   0.273719   |     -      |     -     |   4.81   
   1    |  1276   |   0.298015   |     -      |     -     |   4.81   
   1    |  1298   |   0.265058   |     -      |     -     |   4.82   
   1    |  1320   |   0.239949   |     -      |     -     |   4.79   
   1    |  1342   |   0.232972   |     -      |     -     |   4.87   
   1    |  1364   |   0.273499   |     -      |     -     |   4.89   
   1    |  1386   |   0.294301   |     -      |     -     |   4.76   
   1    |  1408   |   0.314625   |     -      |     -     |   4.77   
   1    |  1430   |   0.230584   |     -      |     -     |   4.84   
   1    |  1452   |   0.219080   |     -      |     -     |   4.80   
   1    |  1474   |   0.195324   |     -      |     -     |   4.82   
   1    |  1496   |   0.225162   |     -      |     -     |   4.78   
   1    |  1518   |   0.359314   |     -      |     -     |   4.75   
   1    |  1540   |   0.271314   |     -      |     -     |   4.82   
   1    |  1562   |   0.392814   |     -      |     -     |   4.81   
   1    |  1584   |   0.284747   |     -      |     -     |   4.78   
   1    |  1606   |   0.304396   |     -      |     -     |   4.80   
   1    |  1628   |   0.292344   |     -      |     -     |   4.74   
   1    |  1650   |   0.270974   |     -      |     -     |   4.75   
   1    |  1672   |   0.217893   |     -      |     -     |   4.84   
   1    |  1694   |   0.276459   |     -      |     -     |   4.84   
   1    |  1716   |   0.289125   |     -      |     -     |   4.86   
   1    |  1738   |   0.326776   |     -      |     -     |   4.78   
   1    |  1760   |   0.231126   |     -      |     -     |   4.81   
   1    |  1782   |   0.274102   |     -      |     -     |   4.79   
   1    |  1804   |   0.249168   |     -      |     -     |   4.84   
   1    |  1826   |   0.290848   |     -      |     -     |   4.92   
   1    |  1848   |   0.202620   |     -      |     -     |   4.83   
   1    |  1870   |   0.296541   |     -      |     -     |   4.82   
   1    |  1892   |   0.239130   |     -      |     -     |   4.80   
   1    |  1914   |   0.269770   |     -      |     -     |   4.74   
   1    |  1936   |   0.207268   |     -      |     -     |   4.83   
   1    |  1958   |   0.316142   |     -      |     -     |   4.86   
   1    |  1980   |   0.298234   |     -      |     -     |   4.83   
   1    |  2002   |   0.239933   |     -      |     -     |   4.77   
   1    |  2024   |   0.247907   |     -      |     -     |   4.74   
   1    |  2046   |   0.236486   |     -      |     -     |   4.78   
   1    |  2068   |   0.217770   |     -      |     -     |   4.76   
   1    |  2090   |   0.240147   |     -      |     -     |   4.81   
   1    |  2112   |   0.247726   |     -      |     -     |   4.83   
