arg: {'prefix': 'imdb_ptrNTY_2', 'read_from': 'agnews_trNTY', 'dataset': 'imdb', 'fp_num': 2}
There are 1 GPU(s) available.
Device name: NVIDIA GeForce RTX 3090
---------------                Reading data...                ---------------
---------------     Reading data finished in 0.02 minute.     ---------------
---------------              Tokenizing data...               ---------------
---------------   Tokenizing data finished in 2.89 minute.    ---------------
---------------            Preprocessing torch...             ---------------
--------------- Preprocessing torch finished in 0.00 minute.  ---------------
---------------             Initializing model...             ---------------
---------------  Initializing model finished in 0.00 minute.  ---------------
---------------                  Training...                  ---------------
 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   1    |   22    |   0.698484   |     -      |     -     |   4.84   
   1    |   44    |   0.692060   |     -      |     -     |   4.65   
   1    |   66    |   0.681183   |     -      |     -     |   4.73   
   1    |   88    |   0.675426   |     -      |     -     |   4.71   
   1    |   110   |   0.662123   |     -      |     -     |   4.73   
   1    |   132   |   0.634989   |     -      |     -     |   4.70   
   1    |   154   |   0.614670   |     -      |     -     |   4.72   
   1    |   176   |   0.551677   |     -      |     -     |   4.72   
   1    |   198   |   0.569237   |     -      |     -     |   4.75   
   1    |   220   |   0.480773   |     -      |     -     |   4.76   
   1    |   242   |   0.422367   |     -      |     -     |   4.80   
   1    |   264   |   0.624612   |     -      |     -     |   4.82   
   1    |   286   |   0.451412   |     -      |     -     |   4.80   
   1    |   308   |   0.444362   |     -      |     -     |   4.82   
   1    |   330   |   0.406040   |     -      |     -     |   4.81   
   1    |   352   |   0.384458   |     -      |     -     |   4.80   
   1    |   374   |   0.387677   |     -      |     -     |   4.82   
   1    |   396   |   0.348248   |     -      |     -     |   4.78   
   1    |   418   |   0.414152   |     -      |     -     |   4.75   
   1    |   440   |   0.357574   |     -      |     -     |   4.78   
   1    |   462   |   0.363237   |     -      |     -     |   4.79   
   1    |   484   |   0.372704   |     -      |     -     |   4.79   
   1    |   506   |   0.361145   |     -      |     -     |   4.73   
   1    |   528   |   0.460992   |     -      |     -     |   4.79   
   1    |   550   |   0.341668   |     -      |     -     |   4.76   
   1    |   572   |   0.364462   |     -      |     -     |   4.79   
   1    |   594   |   0.459575   |     -      |     -     |   4.80   
   1    |   616   |   0.362828   |     -      |     -     |   4.74   
   1    |   638   |   0.335914   |     -      |     -     |   4.77   
   1    |   660   |   0.323219   |     -      |     -     |   4.78   
   1    |   682   |   0.341393   |     -      |     -     |   4.79   
   1    |   704   |   0.344860   |     -      |     -     |   4.78   
   1    |   726   |   0.310526   |     -      |     -     |   4.77   
   1    |   748   |   0.414111   |     -      |     -     |   4.75   
   1    |   770   |   0.302154   |     -      |     -     |   4.70   
   1    |   792   |   0.403754   |     -      |     -     |   4.77   
   1    |   814   |   0.328542   |     -      |     -     |   4.77   
   1    |   836   |   0.288736   |     -      |     -     |   4.68   
   1    |   858   |   0.345027   |     -      |     -     |   4.73   
   1    |   880   |   0.250021   |     -      |     -     |   4.78   
   1    |   902   |   0.264819   |     -      |     -     |   4.77   
   1    |   924   |   0.292399   |     -      |     -     |   4.79   
   1    |   946   |   0.252484   |     -      |     -     |   4.78   
   1    |   968   |   0.271349   |     -      |     -     |   4.79   
   1    |   990   |   0.300055   |     -      |     -     |   4.78   
   1    |  1012   |   0.316394   |     -      |     -     |   4.72   
   1    |  1034   |   0.316434   |     -      |     -     |   4.76   
   1    |  1056   |   0.378890   |     -      |     -     |   4.77   
   1    |  1078   |   0.290865   |     -      |     -     |   4.79   
   1    |  1100   |   0.312032   |     -      |     -     |   4.77   
   1    |  1122   |   0.309752   |     -      |     -     |   4.79   
   1    |  1144   |   0.286670   |     -      |     -     |   4.77   
   1    |  1166   |   0.327031   |     -      |     -     |   4.78   
   1    |  1188   |   0.270832   |     -      |     -     |   4.78   
   1    |  1210   |   0.272158   |     -      |     -     |   4.78   
   1    |  1232   |   0.304675   |     -      |     -     |   4.76   
   1    |  1254   |   0.230472   |     -      |     -     |   4.78   
   1    |  1276   |   0.232923   |     -      |     -     |   4.76   
   1    |  1298   |   0.239156   |     -      |     -     |   4.68   
   1    |  1320   |   0.229177   |     -      |     -     |   4.72   
   1    |  1342   |   0.230942   |     -      |     -     |   4.61   
   1    |  1364   |   0.273066   |     -      |     -     |   4.64   
   1    |  1386   |   0.271797   |     -      |     -     |   4.80   
   1    |  1408   |   0.294969   |     -      |     -     |   4.80   
   1    |  1430   |   0.219730   |     -      |     -     |   4.81   
   1    |  1452   |   0.212131   |     -      |     -     |   4.80   
   1    |  1474   |   0.190365   |     -      |     -     |   4.79   
   1    |  1496   |   0.263110   |     -      |     -     |   4.78   
   1    |  1518   |   0.269921   |     -      |     -     |   4.78   
   1    |  1540   |   0.267400   |     -      |     -     |   4.75   
   1    |  1562   |   0.317819   |     -      |     -     |   4.75   
   1    |  1584   |   0.250409   |     -      |     -     |   4.74   
   1    |  1606   |   0.240412   |     -      |     -     |   4.75   
   1    |  1628   |   0.293268   |     -      |     -     |   4.73   
   1    |  1650   |   0.253380   |     -      |     -     |   4.74   
   1    |  1672   |   0.201158   |     -      |     -     |   4.74   
   1    |  1694   |   0.179032   |     -      |     -     |   4.75   
   1    |  1716   |   0.282574   |     -      |     -     |   4.70   
   1    |  1738   |   0.307804   |     -      |     -     |   4.76   
   1    |  1760   |   0.174468   |     -      |     -     |   4.75   
   1    |  1782   |   0.252878   |     -      |     -     |   4.80   
   1    |  1804   |   0.242133   |     -      |     -     |   4.82   
   1    |  1826   |   0.294406   |     -      |     -     |   4.82   
   1    |  1848   |   0.212775   |     -      |     -     |   4.82   
   1    |  1870   |   0.249522   |     -      |     -     |   4.83   
   1    |  1892   |   0.220804   |     -      |     -     |   4.81   
   1    |  1914   |   0.301205   |     -      |     -     |   4.82   
   1    |  1936   |   0.220348   |     -      |     -     |   4.81   
   1    |  1958   |   0.203172   |     -      |     -     |   4.70   
   1    |  1980   |   0.301248   |     -      |     -     |   4.77   
   1    |  2002   |   0.243106   |     -      |     -     |   4.74   
   1    |  2024   |   0.216382   |     -      |     -     |   4.78   
   1    |  2046   |   0.226114   |     -      |     -     |   4.77   
   1    |  2068   |   0.195142   |     -      |     -     |   4.74   
   1    |  2090   |   0.245799   |     -      |     -     |   4.77   
   1    |  2112   |   0.217870   |     -      |     -     |   4.70   
   1    |  2134   |   0.258924   |     -      |     -     |   4.58   
   1    |  2156   |   0.233426   |     -      |     -     |   4.56   
   1    |  2178   |   0.291052   |     -      |     -     |   4.57   
   1    |  2200   |   0.269703   |     -      |     -     |   4.58   
   1    |  2222   |   0.211937   |     -      |     -     |   4.71   
   1    |  2244   |   0.259379   |     -      |     -     |   4.70   
   1    |  2249   |   0.195466   |     -      |     -     |   1.06   
----------------------------------------------------------------------
   1    |    -    |   0.329630   |  0.187074  |   93.08   |  502.34  
----------------------------------------------------------------------


 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   2    |   22    |   0.135805   |     -      |     -     |   4.93   
   2    |   44    |   0.217867   |     -      |     -     |   4.75   
   2    |   66    |   0.162004   |     -      |     -     |   4.71   
   2    |   88    |   0.163301   |     -      |     -     |   4.77   
   2    |   110   |   0.161783   |     -      |     -     |   4.83   
   2    |   132   |   0.171293   |     -      |     -     |   4.76   
   2    |   154   |   0.132298   |     -      |     -     |   4.68   
   2    |   176   |   0.139838   |     -      |     -     |   4.71   
   2    |   198   |   0.121952   |     -      |     -     |   4.70   
   2    |   220   |   0.156031   |     -      |     -     |   4.74   
   2    |   242   |   0.177359   |     -      |     -     |   4.75   
   2    |   264   |   0.130010   |     -      |     -     |   4.81   
   2    |   286   |   0.145740   |     -      |     -     |   4.78   
   2    |   308   |   0.121456   |     -      |     -     |   4.80   
   2    |   330   |   0.144335   |     -      |     -     |   4.84   
   2    |   352   |   0.143707   |     -      |     -     |   4.78   
   2    |   374   |   0.214152   |     -      |     -     |   4.79   
   2    |   396   |   0.164734   |     -      |     -     |   4.80   
   2    |   418   |   0.171773   |     -      |     -     |   4.78   
   2    |   440   |   0.135460   |     -      |     -     |   4.81   
   2    |   462   |   0.189877   |     -      |     -     |   4.80   
   2    |   484   |   0.093611   |     -      |     -     |   4.82   
   2    |   506   |   0.105901   |     -      |     -     |   4.83   
   2    |   528   |   0.209969   |     -      |     -     |   4.87   
   2    |   550   |   0.131315   |     -      |     -     |   4.83   
   2    |   572   |   0.185800   |     -      |     -     |   4.78   
   2    |   594   |   0.107929   |     -      |     -     |   4.73   
   2    |   616   |   0.110984   |     -      |     -     |   4.80   
   2    |   638   |   0.133551   |     -      |     -     |   4.76   
   2    |   660   |   0.170650   |     -      |     -     |   4.72   
   2    |   682   |   0.218955   |     -      |     -     |   4.78   
   2    |   704   |   0.130077   |     -      |     -     |   4.78   
   2    |   726   |   0.104754   |     -      |     -     |   4.84   
   2    |   748   |   0.166105   |     -      |     -     |   4.83   
   2    |   770   |   0.166932   |     -      |     -     |   4.81   
   2    |   792   |   0.209902   |     -      |     -     |   4.76   
   2    |   814   |   0.136920   |     -      |     -     |   4.78   
   2    |   836   |   0.169277   |     -      |     -     |   4.75   
   2    |   858   |   0.176223   |     -      |     -     |   4.76   
   2    |   880   |   0.146996   |     -      |     -     |   4.75   
   2    |   902   |   0.095809   |     -      |     -     |   4.76   
   2    |   924   |   0.152611   |     -      |     -     |   4.77   
   2    |   946   |   0.106828   |     -      |     -     |   4.77   
   2    |   968   |   0.139273   |     -      |     -     |   4.75   
   2    |   990   |   0.104514   |     -      |     -     |   4.74   
   2    |  1012   |   0.208832   |     -      |     -     |   4.75   
   2    |  1034   |   0.098969   |     -      |     -     |   4.76   
   2    |  1056   |   0.153699   |     -      |     -     |   4.78   
   2    |  1078   |   0.215106   |     -      |     -     |   4.84   
   2    |  1100   |   0.139026   |     -      |     -     |   4.85   
   2    |  1122   |   0.099777   |     -      |     -     |   4.84   
   2    |  1144   |   0.119799   |     -      |     -     |   4.85   
   2    |  1166   |   0.140622   |     -      |     -     |   4.88   
   2    |  1188   |   0.154388   |     -      |     -     |   4.79   
   2    |  1210   |   0.192704   |     -      |     -     |   4.69   
   2    |  1232   |   0.087593   |     -      |     -     |   4.75   
   2    |  1254   |   0.116747   |     -      |     -     |   4.82   
   2    |  1276   |   0.151490   |     -      |     -     |   4.83   
   2    |  1298   |   0.141318   |     -      |     -     |   4.84   
   2    |  1320   |   0.159820   |     -      |     -     |   4.81   
   2    |  1342   |   0.095904   |     -      |     -     |   4.81   
   2    |  1364   |   0.165971   |     -      |     -     |   4.74   
   2    |  1386   |   0.125628   |     -      |     -     |   4.75   
   2    |  1408   |   0.148090   |     -      |     -     |   4.80   
   2    |  1430   |   0.213765   |     -      |     -     |   4.80   
   2    |  1452   |   0.070523   |     -      |     -     |   4.82   
   2    |  1474   |   0.117745   |     -      |     -     |   4.82   
   2    |  1496   |   0.206055   |     -      |     -     |   4.82   
   2    |  1518   |   0.184265   |     -      |     -     |   4.73   
   2    |  1540   |   0.112690   |     -      |     -     |   4.73   
   2    |  1562   |   0.100221   |     -      |     -     |   4.80   
   2    |  1584   |   0.170167   |     -      |     -     |   4.81   
   2    |  1606   |   0.148600   |     -      |     -     |   4.77   
   2    |  1628   |   0.110346   |     -      |     -     |   4.81   
   2    |  1650   |   0.153745   |     -      |     -     |   4.84   
