arg: {'prefix': 'agnews_base', 'read_from': None, 'dataset': 'agnews', 'fp_num': 0, 'train_typo': False, 'test_typo': False}
There are 1 GPU(s) available.
Device name: NVIDIA GeForce RTX 3090
---------------                Reading data...                ---------------
---------------     Reading data finished in 0.01 minute.     ---------------
---------------              Tokenizing data...               ---------------
---------------   Tokenizing data finished in 0.75 minute.    ---------------
---------------            Preprocessing torch...             ---------------
--------------- Preprocessing torch finished in 0.00 minute.  ---------------
---------------             Initializing model...             ---------------
---------------  Initializing model finished in 0.11 minute.  ---------------
---------------                  Training...                  ---------------
 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
   1    |  2134   |   0.290155   |     -      |     -     |   4.84   
   1    |  2156   |   0.311087   |     -      |     -     |   4.78   
   1    |  2178   |   0.234267   |     -      |     -     |   4.81   
   1    |  2200   |   0.349683   |     -      |     -     |   4.84   
   1    |  2222   |   0.250484   |     -      |     -     |   4.81   
   1    |  2244   |   0.282239   |     -      |     -     |   4.82   
   1    |  2249   |   0.230176   |     -      |     -     |   1.10   
----------------------------------------------------------------------
   1    |    -    |   0.466324   |  0.286014  |   91.65   |  503.37  
----------------------------------------------------------------------


 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   2    |   22    |   0.234015   |     -      |     -     |   5.00   
   2    |   44    |   0.205935   |     -      |     -     |   4.78   
   2    |   66    |   0.290614   |     -      |     -     |   4.76   
   2    |   88    |   0.294697   |     -      |     -     |   4.79   
   2    |   110   |   0.280125   |     -      |     -     |   4.79   
   2    |   132   |   0.242648   |     -      |     -     |   4.75   
   2    |   154   |   0.254669   |     -      |     -     |   4.76   
   2    |   176   |   0.153116   |     -      |     -     |   4.74   
   2    |   198   |   0.149360   |     -      |     -     |   4.70   
   2    |   220   |   0.313925   |     -      |     -     |   4.76   
   2    |   242   |   0.276072   |     -      |     -     |   4.79   
   2    |   264   |   0.283723   |     -      |     -     |   4.76   
   2    |   286   |   0.187475   |     -      |     -     |   4.77   
   2    |   308   |   0.280846   |     -      |     -     |   4.82   
   2    |   330   |   0.217894   |     -      |     -     |   4.79   
   2    |   352   |   0.283666   |     -      |     -     |   4.77   
   2    |   374   |   0.232772   |     -      |     -     |   4.75   
   2    |   396   |   0.351472   |     -      |     -     |   4.76   
   2    |   418   |   0.240644   |     -      |     -     |   4.76   
   2    |   440   |   0.215792   |     -      |     -     |   4.80   
   2    |   462   |   0.244939   |     -      |     -     |   4.79   
   2    |   484   |   0.260805   |     -      |     -     |   4.77   
   2    |   506   |   0.293756   |     -      |     -     |   4.78   
   2    |   528   |   0.160324   |     -      |     -     |   4.78   
   2    |   550   |   0.264576   |     -      |     -     |   4.75   
   2    |   572   |   0.247504   |     -      |     -     |   4.77   
   2    |   594   |   0.178181   |     -      |     -     |   4.77   
   2    |   616   |   0.218875   |     -      |     -     |   4.78   
   2    |   638   |   0.197715   |     -      |     -     |   4.79   
   2    |   660   |   0.216167   |     -      |     -     |   4.81   
   2    |   682   |   0.283764   |     -      |     -     |   4.78   
   2    |   704   |   0.284379   |     -      |     -     |   4.76   
   2    |   726   |   0.218472   |     -      |     -     |   4.78   
   2    |   748   |   0.274857   |     -      |     -     |   4.78   
   2    |   770   |   0.207677   |     -      |     -     |   4.79   
   2    |   792   |   0.239916   |     -      |     -     |   4.78   
   2    |   814   |   0.243500   |     -      |     -     |   4.77   
   2    |   836   |   0.254989   |     -      |     -     |   4.77   
   2    |   858   |   0.176703   |     -      |     -     |   4.75   
   2    |   880   |   0.174716   |     -      |     -     |   4.72   
   2    |   902   |   0.304846   |     -      |     -     |   4.74   
   2    |   924   |   0.264998   |     -      |     -     |   4.75   
   2    |   946   |   0.255891   |     -      |     -     |   4.73   
   2    |   968   |   0.210100   |     -      |     -     |   4.71   
   2    |   990   |   0.228911   |     -      |     -     |   4.70   
   2    |  1012   |   0.214597   |     -      |     -     |   4.66   
   2    |  1034   |   0.309105   |     -      |     -     |   4.72   
   2    |  1056   |   0.217204   |     -      |     -     |   4.75   
   2    |  1078   |   0.260627   |     -      |     -     |   4.74   
   2    |  1100   |   0.211424   |     -      |     -     |   4.68   
   2    |  1122   |   0.269814   |     -      |     -     |   4.66   
   2    |  1144   |   0.199508   |     -      |     -     |   4.74   
   2    |  1166   |   0.228607   |     -      |     -     |   4.80   
   2    |  1188   |   0.183464   |     -      |     -     |   4.77   
   2    |  1210   |   0.255100   |     -      |     -     |   4.76   
   2    |  1232   |   0.185884   |     -      |     -     |   4.75   
   2    |  1254   |   0.199538   |     -      |     -     |   4.75   
   2    |  1276   |   0.276894   |     -      |     -     |   4.73   
   2    |  1298   |   0.259665   |     -      |     -     |   4.77   
   2    |  1320   |   0.230864   |     -      |     -     |   4.75   
   2    |  1342   |   0.236523   |     -      |     -     |   4.76   
   2    |  1364   |   0.230017   |     -      |     -     |   4.75   
   2    |  1386   |   0.194959   |     -      |     -     |   4.76   
   2    |  1408   |   0.234509   |     -      |     -     |   4.73   
   2    |  1430   |   0.262272   |     -      |     -     |   4.76   
   2    |  1452   |   0.221686   |     -      |     -     |   4.69   
   2    |  1474   |   0.192938   |     -      |     -     |   4.66   
   2    |  1496   |   0.341957   |     -      |     -     |   4.79   
   2    |  1518   |   0.194519   |     -      |     -     |   4.77   
   2    |  1540   |   0.222649   |     -      |     -     |   4.76   
   2    |  1562   |   0.287258   |     -      |     -     |   4.75   
   2    |  1584   |   0.267100   |     -      |     -     |   4.73   
   2    |  1606   |   0.210018   |     -      |     -     |   4.77   
   2    |  1628   |   0.201286   |     -      |     -     |   4.75   
   2    |  1650   |   0.185474   |     -      |     -     |   4.76   
   2    |  1672   |   0.205887   |     -      |     -     |   4.75   
   2    |  1694   |   0.235543   |     -      |     -     |   4.75   
   2    |  1716   |   0.179161   |     -      |     -     |   4.77   
   2    |  1738   |   0.217677   |     -      |     -     |   4.70   
   2    |  1760   |   0.227464   |     -      |     -     |   4.67   
   2    |  1782   |   0.154395   |     -      |     -     |   4.82   
   2    |  1804   |   0.260012   |     -      |     -     |   4.79   
   2    |  1826   |   0.220490   |     -      |     -     |   4.76   
   2    |  1848   |   0.197874   |     -      |     -     |   4.76   
   2    |  1870   |   0.169720   |     -      |     -     |   4.69   
   2    |  1892   |   0.309848   |     -      |     -     |   4.71   
   2    |  1914   |   0.201868   |     -      |     -     |   4.80   
   2    |  1936   |   0.239495   |     -      |     -     |   4.77   
   2    |  1958   |   0.294292   |     -      |     -     |   4.74   
   2    |  1980   |   0.258264   |     -      |     -     |   4.76   
   2    |  2002   |   0.181201   |     -      |     -     |   4.76   
   2    |  2024   |   0.250107   |     -      |     -     |   4.78   
   2    |  2046   |   0.299176   |     -      |     -     |   4.74   
   2    |  2068   |   0.160581   |     -      |     -     |   4.76   
   2    |  2090   |   0.279722   |     -      |     -     |   4.74   
   2    |  2112   |   0.172296   |     -      |     -     |   4.76   
   2    |  2134   |   0.324580   |     -      |     -     |   4.74   
   2    |  2156   |   0.213768   |     -      |     -     |   4.76   
   2    |  2178   |   0.269775   |     -      |     -     |   4.72   
   2    |  2200   |   0.201857   |     -      |     -     |   4.70   
   2    |  2222   |   0.256766   |     -      |     -     |   4.67   
   2    |  2244   |   0.160254   |     -      |     -     |   4.69   
   2    |  2249   |   0.181217   |     -      |     -     |   1.06   
----------------------------------------------------------------------
   2    |    -    |   0.235404   |  0.274427  |   92.47   |  502.23  
----------------------------------------------------------------------


 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   3    |   22    |   0.095459   |     -      |     -     |   5.02   
   3    |   44    |   0.136014   |     -      |     -     |   4.77   
   3    |   66    |   0.162227   |     -      |     -     |   4.71   
   3    |   88    |   0.107506   |     -      |     -     |   4.67   
   3    |   110   |   0.120889   |     -      |     -     |   4.69   
   3    |   132   |   0.211737   |     -      |     -     |   4.78   
   3    |   154   |   0.161890   |     -      |     -     |   4.76   
   3    |   176   |   0.185336   |     -      |     -     |   4.76   
   3    |   198   |   0.147021   |     -      |     -     |   4.76   
   3    |   220   |   0.151865   |     -      |     -     |   4.74   
   3    |   242   |   0.126006   |     -      |     -     |   4.77   
   3    |   264   |   0.214840   |     -      |     -     |   4.71   
   3    |   286   |   0.161413   |     -      |     -     |   4.66   
   3    |   308   |   0.123244   |     -      |     -     |   4.63   
   3    |   330   |   0.149895   |     -      |     -     |   4.67   
   3    |   352   |   0.149411   |     -      |     -     |   4.72   
   3    |   374   |   0.188884   |     -      |     -     |   4.74   
   3    |   396   |   0.118738   |     -      |     -     |   4.71   
   3    |   418   |   0.157445   |     -      |     -     |   4.75   
   3    |   440   |   0.230628   |     -      |     -     |   4.74   
   3    |   462   |   0.157043   |     -      |     -     |   4.79   
   3    |   484   |   0.177277   |     -      |     -     |   4.73   
   3    |   506   |   0.107182   |     -      |     -     |   4.72   
   3    |   528   |   0.246719   |     -      |     -     |   4.73   
   3    |   550   |   0.238089   |     -      |     -     |   4.74   
   3    |   572   |   0.167146   |     -      |     -     |   4.73   
   3    |   594   |   0.167506   |     -      |     -     |   4.80   
   3    |   616   |   0.204681   |     -      |     -     |   4.80   
   3    |   638   |   0.122628   |     -      |     -     |   4.78   
   3    |   660   |   0.162705   |     -      |     -     |   4.78   
   3    |   682   |   0.169786   |     -      |     -     |   4.77   
   3    |   704   |   0.182840   |     -      |     -     |   4.77   
   3    |   726   |   0.173717   |     -      |     -     |   4.66   
   3    |   748   |   0.257603   |     -      |     -     |   4.68   
   3    |   770   |   0.137613   |     -      |     -     |   4.66   
   3    |   792   |   0.239942   |     -      |     -     |   4.72   
   3    |   814   |   0.170955   |     -      |     -     |   4.75   
   3    |   836   |   0.184535   |     -      |     -     |   4.76   
   3    |   858   |   0.103011   |     -      |     -     |   4.72   
   3    |   880   |   0.157239   |     -      |     -     |   4.74   
   3    |   902   |   0.145127   |     -      |     -     |   4.80   
   3    |   924   |   0.111300   |     -      |     -     |   4.78   
   3    |   946   |   0.127700   |     -      |     -     |   4.73   
   3    |   968   |   0.124490   |     -      |     -     |   4.76   
   3    |   990   |   0.164748   |     -      |     -     |   4.76   
   3    |  1012   |   0.177294   |     -      |     -     |   4.66   
   3    |  1034   |   0.100251   |     -      |     -     |   4.76   
   3    |  1056   |   0.106138   |     -      |     -     |   4.76   
   3    |  1078   |   0.168150   |     -      |     -     |   4.77   
   3    |  1100   |   0.288249   |     -      |     -     |   4.70   
   3    |  1122   |   0.199296   |     -      |     -     |   4.70   
   3    |  1144   |   0.152785   |     -      |     -     |   4.76   
   3    |  1166   |   0.177493   |     -      |     -     |   4.79   
   3    |  1188   |   0.164547   |     -      |     -     |   5.03   
   3    |  1210   |   0.128051   |     -      |     -     |   4.77   
   3    |  1232   |   0.194753   |     -      |     -     |   4.75   
   3    |  1254   |   0.157275   |     -      |     -     |   4.78   
   3    |  1276   |   0.123860   |     -      |     -     |   4.75   
   3    |  1298   |   0.170885   |     -      |     -     |   4.75   
   3    |  1320   |   0.211013   |     -      |     -     |   4.76   
   3    |  1342   |   0.143878   |     -      |     -     |   4.76   
   3    |  1364   |   0.098767   |     -      |     -     |   4.73   
   3    |  1386   |   0.059045   |     -      |     -     |   4.73   
   3    |  1408   |   0.164660   |     -      |     -     |   4.72   
   3    |  1430   |   0.192570   |     -      |     -     |   4.76   
   3    |  1452   |   0.149527   |     -      |     -     |   4.79   
   3    |  1474   |   0.106569   |     -      |     -     |   4.86   
   3    |  1496   |   0.133894   |     -      |     -     |   4.77   
   3    |  1518   |   0.167885   |     -      |     -     |   4.78   
   3    |  1540   |   0.157840   |     -      |     -     |   4.76   
   3    |  1562   |   0.140396   |     -      |     -     |   4.75   
