arg: {'prefix': 'agnews_ptrTY_3', 'read_from': 'imdb_trTY', 'dataset': 'agnews', 'fp_num': 3}
There are 1 GPU(s) available.
Device name: NVIDIA GeForce RTX 3090
---------------                Reading data...                ---------------
---------------     Reading data finished in 0.01 minute.     ---------------
---------------              Tokenizing data...               ---------------
---------------   Tokenizing data finished in 0.78 minute.    ---------------
---------------            Preprocessing torch...             ---------------
--------------- Preprocessing torch finished in 0.00 minute.  ---------------
---------------             Initializing model...             ---------------
---------------  Initializing model finished in 0.00 minute.  ---------------
---------------                  Training...                  ---------------
 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   1    |   22    |   1.411731   |     -      |     -     |   5.00   
   1    |   44    |   1.388531   |     -      |     -     |   4.73   
   1    |   66    |   1.361139   |     -      |     -     |   4.74   
   1    |   88    |   1.347145   |     -      |     -     |   4.71   
   1    |   110   |   1.283945   |     -      |     -     |   4.74   
   1    |   132   |   1.219944   |     -      |     -     |   4.75   
   1    |   154   |   1.130591   |     -      |     -     |   4.70   
   1    |   176   |   1.038812   |     -      |     -     |   4.69   
   1    |   198   |   0.877702   |     -      |     -     |   4.68   
   1    |   220   |   0.798653   |     -      |     -     |   4.78   
   1    |   242   |   0.674870   |     -      |     -     |   4.66   
   1    |   264   |   0.660241   |     -      |     -     |   4.69   
   1    |   286   |   0.606512   |     -      |     -     |   4.75   
   1    |   308   |   0.547584   |     -      |     -     |   4.73   
   1    |   330   |   0.588584   |     -      |     -     |   4.68   
   1    |   352   |   0.550096   |     -      |     -     |   4.70   
   1    |   374   |   0.462644   |     -      |     -     |   4.66   
   1    |   396   |   0.322604   |     -      |     -     |   4.67   
   1    |   418   |   0.412004   |     -      |     -     |   4.71   
   1    |   440   |   0.504726   |     -      |     -     |   4.73   
   1    |   462   |   0.520577   |     -      |     -     |   4.73   
   1    |   484   |   0.507097   |     -      |     -     |   4.75   
   1    |   506   |   0.329301   |     -      |     -     |   4.80   
   1    |   528   |   0.422059   |     -      |     -     |   4.78   
   1    |   550   |   0.419121   |     -      |     -     |   4.78   
   1    |   572   |   0.390653   |     -      |     -     |   4.79   
   1    |   594   |   0.417462   |     -      |     -     |   4.77   
   1    |   616   |   0.428510   |     -      |     -     |   4.75   
   1    |   638   |   0.395752   |     -      |     -     |   4.76   
   1    |   660   |   0.288770   |     -      |     -     |   4.76   
   1    |   682   |   0.375816   |     -      |     -     |   4.78   
   1    |   704   |   0.406471   |     -      |     -     |   4.74   
   1    |   726   |   0.408578   |     -      |     -     |   4.73   
   1    |   748   |   0.443263   |     -      |     -     |   4.71   
   1    |   770   |   0.357564   |     -      |     -     |   4.76   
   1    |   792   |   0.417885   |     -      |     -     |   4.78   
   1    |   814   |   0.356036   |     -      |     -     |   4.79   
   1    |   836   |   0.329193   |     -      |     -     |   4.78   
   1    |   858   |   0.365425   |     -      |     -     |   4.78   
   1    |   880   |   0.393893   |     -      |     -     |   4.75   
   1    |   902   |   0.292421   |     -      |     -     |   4.70   
   1    |   924   |   0.313916   |     -      |     -     |   4.64   
   1    |   946   |   0.219498   |     -      |     -     |   4.65   
   1    |   968   |   0.377703   |     -      |     -     |   4.72   
   1    |   990   |   0.375968   |     -      |     -     |   4.74   
   1    |  1012   |   0.347622   |     -      |     -     |   4.72   
   1    |  1034   |   0.333619   |     -      |     -     |   4.73   
   1    |  1056   |   0.359655   |     -      |     -     |   4.72   
   1    |  1078   |   0.336722   |     -      |     -     |   4.69   
   1    |  1100   |   0.384852   |     -      |     -     |   4.58   
   1    |  1122   |   0.394822   |     -      |     -     |   4.75   
   1    |  1144   |   0.327315   |     -      |     -     |   4.81   
   1    |  1166   |   0.316880   |     -      |     -     |   4.84   
   1    |  1188   |   0.319102   |     -      |     -     |   4.80   
   1    |  1210   |   0.373974   |     -      |     -     |   4.71   
   1    |  1232   |   0.359494   |     -      |     -     |   4.77   
   1    |  1254   |   0.282689   |     -      |     -     |   4.82   
   1    |  1276   |   0.361061   |     -      |     -     |   4.85   
   1    |  1298   |   0.362579   |     -      |     -     |   4.75   
   1    |  1320   |   0.356480   |     -      |     -     |   4.87   
   1    |  1342   |   0.344997   |     -      |     -     |   4.78   
   1    |  1364   |   0.274734   |     -      |     -     |   4.81   
   1    |  1386   |   0.322837   |     -      |     -     |   4.80   
   1    |  1408   |   0.363360   |     -      |     -     |   4.80   
   1    |  1430   |   0.357029   |     -      |     -     |   4.79   
   1    |  1452   |   0.268749   |     -      |     -     |   4.71   
   1    |  1474   |   0.282246   |     -      |     -     |   4.78   
   1    |  1496   |   0.218368   |     -      |     -     |   4.79   
   1    |  1518   |   0.242928   |     -      |     -     |   4.72   
   1    |  1540   |   0.289666   |     -      |     -     |   4.76   
   1    |  1562   |   0.359612   |     -      |     -     |   4.68   
   1    |  1584   |   0.290874   |     -      |     -     |   4.57   
   1    |  1606   |   0.313380   |     -      |     -     |   4.56   
   1    |  1628   |   0.266191   |     -      |     -     |   4.74   
   1    |  1650   |   0.326759   |     -      |     -     |   4.85   
   1    |  1672   |   0.246089   |     -      |     -     |   4.79   
   1    |  1694   |   0.294620   |     -      |     -     |   4.82   
   1    |  1716   |   0.255230   |     -      |     -     |   4.69   
   1    |  1738   |   0.306297   |     -      |     -     |   4.78   
   1    |  1760   |   0.316401   |     -      |     -     |   4.74   
   1    |  1782   |   0.334356   |     -      |     -     |   4.74   
   1    |  1804   |   0.358584   |     -      |     -     |   4.77   
   1    |  1826   |   0.301618   |     -      |     -     |   4.79   
   1    |  1848   |   0.295402   |     -      |     -     |   4.77   
   1    |  1870   |   0.291943   |     -      |     -     |   4.75   
   1    |  1892   |   0.269576   |     -      |     -     |   4.79   
   1    |  1914   |   0.368931   |     -      |     -     |   4.76   
   1    |  1936   |   0.330200   |     -      |     -     |   4.77   
   1    |  1958   |   0.256198   |     -      |     -     |   4.79   
   1    |  1980   |   0.388478   |     -      |     -     |   4.87   
   1    |  2002   |   0.254487   |     -      |     -     |   4.84   
   1    |  2024   |   0.217964   |     -      |     -     |   4.75   
   1    |  2046   |   0.227839   |     -      |     -     |   4.82   
   1    |  2068   |   0.388518   |     -      |     -     |   4.81   
   1    |  2090   |   0.306796   |     -      |     -     |   4.80   
   1    |  2112   |   0.328133   |     -      |     -     |   4.80   
   1    |  2134   |   0.307768   |     -      |     -     |   4.74   
   1    |  2156   |   0.304812   |     -      |     -     |   4.72   
   1    |  2178   |   0.283529   |     -      |     -     |   4.73   
   1    |  2200   |   0.240263   |     -      |     -     |   4.84   
   1    |  2222   |   0.287591   |     -      |     -     |   4.75   
   1    |  2244   |   0.371928   |     -      |     -     |   4.77   
   1    |  2249   |   0.187226   |     -      |     -     |   1.08   
----------------------------------------------------------------------
   1    |    -    |   0.437261   |  0.276372  |   91.00   |  502.05  
----------------------------------------------------------------------


 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   2    |   22    |   0.155419   |     -      |     -     |   4.94   
   2    |   44    |   0.156281   |     -      |     -     |   4.71   
   2    |   66    |   0.190734   |     -      |     -     |   4.67   
   2    |   88    |   0.266255   |     -      |     -     |   4.87   
   2    |   110   |   0.194188   |     -      |     -     |   4.76   
   2    |   132   |   0.183955   |     -      |     -     |   4.74   
