arg: {'prefix': 'agnews_ptrTY_2', 'read_from': 'imdb_trTY', 'dataset': 'agnews', 'fp_num': 2}
There are 1 GPU(s) available.
Device name: NVIDIA GeForce RTX 3090
---------------                Reading data...                ---------------
---------------     Reading data finished in 0.01 minute.     ---------------
---------------              Tokenizing data...               ---------------
---------------   Tokenizing data finished in 0.80 minute.    ---------------
---------------            Preprocessing torch...             ---------------
--------------- Preprocessing torch finished in 0.00 minute.  ---------------
---------------             Initializing model...             ---------------
---------------  Initializing model finished in 0.00 minute.  ---------------
---------------                  Training...                  ---------------
 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   1    |   22    |   1.397018   |     -      |     -     |   4.96   
   1    |   44    |   1.392024   |     -      |     -     |   4.71   
   1    |   66    |   1.390228   |     -      |     -     |   4.72   
   1    |   88    |   1.361101   |     -      |     -     |   4.73   
   1    |   110   |   1.327201   |     -      |     -     |   4.72   
   1    |   132   |   1.263794   |     -      |     -     |   4.71   
   1    |   154   |   1.175789   |     -      |     -     |   4.74   
   1    |   176   |   1.093473   |     -      |     -     |   4.72   
   1    |   198   |   1.018733   |     -      |     -     |   4.73   
   1    |   220   |   0.939825   |     -      |     -     |   4.80   
   1    |   242   |   0.814287   |     -      |     -     |   4.76   
   1    |   264   |   0.778296   |     -      |     -     |   4.76   
   1    |   286   |   0.725029   |     -      |     -     |   4.76   
   1    |   308   |   0.638829   |     -      |     -     |   4.74   
   1    |   330   |   0.630771   |     -      |     -     |   4.76   
   1    |   352   |   0.577715   |     -      |     -     |   4.73   
   1    |   374   |   0.477454   |     -      |     -     |   4.74   
   1    |   396   |   0.389139   |     -      |     -     |   4.74   
   1    |   418   |   0.387061   |     -      |     -     |   4.76   
   1    |   440   |   0.478374   |     -      |     -     |   4.67   
   1    |   462   |   0.496596   |     -      |     -     |   4.77   
   1    |   484   |   0.503135   |     -      |     -     |   4.76   
   1    |   506   |   0.363657   |     -      |     -     |   4.75   
   1    |   528   |   0.394156   |     -      |     -     |   4.80   
   1    |   550   |   0.462772   |     -      |     -     |   4.75   
   1    |   572   |   0.425317   |     -      |     -     |   4.76   
   1    |   594   |   0.421589   |     -      |     -     |   4.78   
   1    |   616   |   0.452399   |     -      |     -     |   4.76   
   1    |   638   |   0.466000   |     -      |     -     |   4.75   
   1    |   660   |   0.310273   |     -      |     -     |   4.74   
   1    |   682   |   0.424001   |     -      |     -     |   4.75   
   1    |   704   |   0.359713   |     -      |     -     |   4.79   
   1    |   726   |   0.421797   |     -      |     -     |   4.72   
   1    |   748   |   0.403847   |     -      |     -     |   4.80   
   1    |   770   |   0.368129   |     -      |     -     |   4.63   
   1    |   792   |   0.405232   |     -      |     -     |   4.55   
   1    |   814   |   0.330735   |     -      |     -     |   4.56   
   1    |   836   |   0.322224   |     -      |     -     |   4.56   
   1    |   858   |   0.353745   |     -      |     -     |   4.56   
   1    |   880   |   0.308618   |     -      |     -     |   4.77   
   1    |   902   |   0.303194   |     -      |     -     |   4.79   
   1    |   924   |   0.381594   |     -      |     -     |   4.97   
   1    |   946   |   0.243481   |     -      |     -     |   4.80   
   1    |   968   |   0.416592   |     -      |     -     |   4.78   
   1    |   990   |   0.368329   |     -      |     -     |   4.76   
   1    |  1012   |   0.332732   |     -      |     -     |   4.78   
   1    |  1034   |   0.244732   |     -      |     -     |   4.80   
   1    |  1056   |   0.342525   |     -      |     -     |   4.79   
   1    |  1078   |   0.371755   |     -      |     -     |   4.79   
   1    |  1100   |   0.377990   |     -      |     -     |   4.73   
   1    |  1122   |   0.393924   |     -      |     -     |   4.75   
   1    |  1144   |   0.274877   |     -      |     -     |   4.73   
   1    |  1166   |   0.334730   |     -      |     -     |   4.73   
   1    |  1188   |   0.309621   |     -      |     -     |   4.72   
   1    |  1210   |   0.343613   |     -      |     -     |   4.75   
   1    |  1232   |   0.325045   |     -      |     -     |   4.70   
   1    |  1254   |   0.302841   |     -      |     -     |   4.75   
   1    |  1276   |   0.342245   |     -      |     -     |   4.77   
   1    |  1298   |   0.348124   |     -      |     -     |   4.72   
   1    |  1320   |   0.311053   |     -      |     -     |   4.75   
   1    |  1342   |   0.350093   |     -      |     -     |   4.80   
   1    |  1364   |   0.273162   |     -      |     -     |   4.81   
   1    |  1386   |   0.290143   |     -      |     -     |   4.82   
   1    |  1408   |   0.342080   |     -      |     -     |   4.83   
   1    |  1430   |   0.366740   |     -      |     -     |   4.81   
   1    |  1452   |   0.340078   |     -      |     -     |   4.74   
   1    |  1474   |   0.286245   |     -      |     -     |   4.76   
   1    |  1496   |   0.209848   |     -      |     -     |   4.79   
   1    |  1518   |   0.201515   |     -      |     -     |   4.77   
   1    |  1540   |   0.264934   |     -      |     -     |   4.80   
   1    |  1562   |   0.368270   |     -      |     -     |   4.78   
   1    |  1584   |   0.263862   |     -      |     -     |   4.76   
   1    |  1606   |   0.359914   |     -      |     -     |   4.76   
   1    |  1628   |   0.296194   |     -      |     -     |   4.70   
   1    |  1650   |   0.287459   |     -      |     -     |   4.72   
   1    |  1672   |   0.242989   |     -      |     -     |   4.78   
   1    |  1694   |   0.289226   |     -      |     -     |   4.75   
   1    |  1716   |   0.214272   |     -      |     -     |   4.72   
   1    |  1738   |   0.320728   |     -      |     -     |   4.68   
   1    |  1760   |   0.289291   |     -      |     -     |   4.75   
   1    |  1782   |   0.288174   |     -      |     -     |   4.71   
   1    |  1804   |   0.312467   |     -      |     -     |   4.72   
   1    |  1826   |   0.310417   |     -      |     -     |   4.74   
   1    |  1848   |   0.303431   |     -      |     -     |   4.68   
   1    |  1870   |   0.281566   |     -      |     -     |   4.77   
   1    |  1892   |   0.270383   |     -      |     -     |   4.75   
   1    |  1914   |   0.319886   |     -      |     -     |   4.79   
   1    |  1936   |   0.280516   |     -      |     -     |   4.80   
   1    |  1958   |   0.273490   |     -      |     -     |   4.74   
   1    |  1980   |   0.347293   |     -      |     -     |   4.68   
   1    |  2002   |   0.286456   |     -      |     -     |   4.71   
   1    |  2024   |   0.234181   |     -      |     -     |   4.72   
   1    |  2046   |   0.235962   |     -      |     -     |   4.76   
   1    |  2068   |   0.367768   |     -      |     -     |   4.77   
   1    |  2090   |   0.319495   |     -      |     -     |   4.79   
   1    |  2112   |   0.345946   |     -      |     -     |   4.77   
   1    |  2134   |   0.281645   |     -      |     -     |   4.77   
   1    |  2156   |   0.298814   |     -      |     -     |   4.78   
   1    |  2178   |   0.229198   |     -      |     -     |   4.81   
   1    |  2200   |   0.179508   |     -      |     -     |   4.79   
   1    |  2222   |   0.298221   |     -      |     -     |   4.73   
   1    |  2244   |   0.365255   |     -      |     -     |   4.70   
   1    |  2249   |   0.224422   |     -      |     -     |   1.08   
----------------------------------------------------------------------
   1    |    -    |   0.443136   |  0.276006  |   91.40   |  501.70  
----------------------------------------------------------------------


 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   2    |   22    |   0.140811   |     -      |     -     |   5.02   
   2    |   44    |   0.167352   |     -      |     -     |   4.78   
   2    |   66    |   0.200554   |     -      |     -     |   4.81   
   2    |   88    |   0.217855   |     -      |     -     |   4.77   
