arg: {'prefix': 'agnews_ptrNTY_1', 'read_from': 'imdb_trNTY', 'dataset': 'agnews', 'fp_num': 1}
There are 1 GPU(s) available.
Device name: NVIDIA GeForce RTX 3090
---------------                Reading data...                ---------------
---------------     Reading data finished in 0.01 minute.     ---------------
---------------              Tokenizing data...               ---------------
---------------   Tokenizing data finished in 0.77 minute.    ---------------
---------------            Preprocessing torch...             ---------------
--------------- Preprocessing torch finished in 0.00 minute.  ---------------
---------------             Initializing model...             ---------------
---------------  Initializing model finished in 0.00 minute.  ---------------
---------------                  Training...                  ---------------
 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   1    |   22    |   1.387459   |     -      |     -     |   4.90   
   1    |   44    |   1.382577   |     -      |     -     |   4.67   
   1    |   66    |   1.372927   |     -      |     -     |   4.72   
   1    |   88    |   1.365656   |     -      |     -     |   4.71   
   1    |   110   |   1.305850   |     -      |     -     |   4.69   
   1    |   132   |   1.199335   |     -      |     -     |   4.69   
   1    |   154   |   1.082951   |     -      |     -     |   4.73   
   1    |   176   |   0.987563   |     -      |     -     |   4.76   
   1    |   198   |   0.880790   |     -      |     -     |   4.68   
   1    |   220   |   0.826730   |     -      |     -     |   4.71   
   1    |   242   |   0.678235   |     -      |     -     |   4.66   
   1    |   264   |   0.636482   |     -      |     -     |   4.60   
   1    |   286   |   0.603555   |     -      |     -     |   4.63   
   1    |   308   |   0.553897   |     -      |     -     |   4.57   
   1    |   330   |   0.589947   |     -      |     -     |   4.66   
   1    |   352   |   0.522433   |     -      |     -     |   4.69   
   1    |   374   |   0.443803   |     -      |     -     |   4.73   
   1    |   396   |   0.317797   |     -      |     -     |   4.69   
   1    |   418   |   0.415331   |     -      |     -     |   4.74   
   1    |   440   |   0.481225   |     -      |     -     |   4.73   
   1    |   462   |   0.490530   |     -      |     -     |   4.77   
   1    |   484   |   0.472761   |     -      |     -     |   4.80   
   1    |   506   |   0.403128   |     -      |     -     |   4.79   
   1    |   528   |   0.397672   |     -      |     -     |   4.80   
   1    |   550   |   0.395141   |     -      |     -     |   4.82   
   1    |   572   |   0.393185   |     -      |     -     |   4.80   
   1    |   594   |   0.455884   |     -      |     -     |   4.84   
   1    |   616   |   0.400745   |     -      |     -     |   4.69   
   1    |   638   |   0.445847   |     -      |     -     |   4.65   
   1    |   660   |   0.317026   |     -      |     -     |   4.57   
   1    |   682   |   0.382726   |     -      |     -     |   4.84   
   1    |   704   |   0.403445   |     -      |     -     |   4.72   
   1    |   726   |   0.399446   |     -      |     -     |   4.79   
   1    |   748   |   0.433636   |     -      |     -     |   4.75   
   1    |   770   |   0.363740   |     -      |     -     |   4.76   
   1    |   792   |   0.478062   |     -      |     -     |   4.79   
   1    |   814   |   0.311878   |     -      |     -     |   4.74   
   1    |   836   |   0.372776   |     -      |     -     |   4.71   
   1    |   858   |   0.301093   |     -      |     -     |   4.70   
   1    |   880   |   0.275645   |     -      |     -     |   4.79   
   1    |   902   |   0.298142   |     -      |     -     |   4.75   
   1    |   924   |   0.281426   |     -      |     -     |   4.77   
   1    |   946   |   0.223327   |     -      |     -     |   4.69   
   1    |   968   |   0.406753   |     -      |     -     |   4.78   
   1    |   990   |   0.331375   |     -      |     -     |   4.78   
   1    |  1012   |   0.310837   |     -      |     -     |   4.75   
   1    |  1034   |   0.260699   |     -      |     -     |   4.72   
   1    |  1056   |   0.370059   |     -      |     -     |   4.72   
   1    |  1078   |   0.352161   |     -      |     -     |   4.67   
   1    |  1100   |   0.403020   |     -      |     -     |   4.76   
   1    |  1122   |   0.410122   |     -      |     -     |   4.78   
   1    |  1144   |   0.319508   |     -      |     -     |   4.73   
   1    |  1166   |   0.333579   |     -      |     -     |   4.71   
   1    |  1188   |   0.323736   |     -      |     -     |   4.74   
   1    |  1210   |   0.358416   |     -      |     -     |   4.75   
   1    |  1232   |   0.352482   |     -      |     -     |   4.73   
   1    |  1254   |   0.263793   |     -      |     -     |   4.75   
   1    |  1276   |   0.358842   |     -      |     -     |   4.78   
   1    |  1298   |   0.321838   |     -      |     -     |   4.77   
   1    |  1320   |   0.297338   |     -      |     -     |   4.78   
   1    |  1342   |   0.280169   |     -      |     -     |   4.78   
   1    |  1364   |   0.278305   |     -      |     -     |   4.77   
   1    |  1386   |   0.304617   |     -      |     -     |   4.79   
   1    |  1408   |   0.373995   |     -      |     -     |   4.79   
   1    |  1430   |   0.314838   |     -      |     -     |   4.83   
   1    |  1452   |   0.294672   |     -      |     -     |   4.72   
   1    |  1474   |   0.269040   |     -      |     -     |   4.80   
   1    |  1496   |   0.220233   |     -      |     -     |   4.78   
   1    |  1518   |   0.221361   |     -      |     -     |   4.69   
   1    |  1540   |   0.286762   |     -      |     -     |   4.77   
   1    |  1562   |   0.346244   |     -      |     -     |   4.78   
   1    |  1584   |   0.233996   |     -      |     -     |   4.80   
   1    |  1606   |   0.334165   |     -      |     -     |   4.68   
   1    |  1628   |   0.275237   |     -      |     -     |   4.71   
   1    |  1650   |   0.291624   |     -      |     -     |   4.79   
   1    |  1672   |   0.236590   |     -      |     -     |   4.77   
   1    |  1694   |   0.288178   |     -      |     -     |   4.80   
   1    |  1716   |   0.241355   |     -      |     -     |   4.79   
   1    |  1738   |   0.284544   |     -      |     -     |   4.77   
   1    |  1760   |   0.320212   |     -      |     -     |   4.80   
   1    |  1782   |   0.277814   |     -      |     -     |   4.72   
   1    |  1804   |   0.352288   |     -      |     -     |   4.76   
   1    |  1826   |   0.306971   |     -      |     -     |   4.73   
   1    |  1848   |   0.284112   |     -      |     -     |   4.75   
   1    |  1870   |   0.317162   |     -      |     -     |   4.74   
   1    |  1892   |   0.261606   |     -      |     -     |   4.72   
   1    |  1914   |   0.284241   |     -      |     -     |   4.74   
   1    |  1936   |   0.301692   |     -      |     -     |   4.76   
   1    |  1958   |   0.274675   |     -      |     -     |   4.73   
   1    |  1980   |   0.302552   |     -      |     -     |   4.80   
   1    |  2002   |   0.285420   |     -      |     -     |   4.77   
   1    |  2024   |   0.215302   |     -      |     -     |   4.78   
   1    |  2046   |   0.254004   |     -      |     -     |   4.80   
   1    |  2068   |   0.356645   |     -      |     -     |   4.81   
   1    |  2090   |   0.358042   |     -      |     -     |   4.82   
   1    |  2112   |   0.339936   |     -      |     -     |   4.79   
   1    |  2134   |   0.295019   |     -      |     -     |   4.81   
   1    |  2156   |   0.308335   |     -      |     -     |   4.81   
   1    |  2178   |   0.216159   |     -      |     -     |   4.75   
   1    |  2200   |   0.214659   |     -      |     -     |   4.71   
   1    |  2222   |   0.298594   |     -      |     -     |   4.78   
   1    |  2244   |   0.379099   |     -      |     -     |   4.75   
   1    |  2249   |   0.301495   |     -      |     -     |   1.07   
----------------------------------------------------------------------
   1    |    -    |   0.428447   |  0.285926  |   90.60   |  501.51  
----------------------------------------------------------------------


