arg: {'prefix': 'imdb_ptrTY_1', 'read_from': 'agnews_trTY', 'dataset': 'imdb', 'fp_num': 1}
There are 1 GPU(s) available.
Device name: NVIDIA GeForce RTX 3090
---------------                Reading data...                ---------------
---------------     Reading data finished in 0.02 minute.     ---------------
---------------              Tokenizing data...               ---------------
---------------   Tokenizing data finished in 2.93 minute.    ---------------
---------------            Preprocessing torch...             ---------------
--------------- Preprocessing torch finished in 0.00 minute.  ---------------
---------------             Initializing model...             ---------------
---------------  Initializing model finished in 0.00 minute.  ---------------
---------------                  Training...                  ---------------
 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   1    |   22    |   0.689176   |     -      |     -     |   4.91   
   1    |   44    |   0.680140   |     -      |     -     |   4.64   
   1    |   66    |   0.678955   |     -      |     -     |   4.74   
   1    |   88    |   0.670697   |     -      |     -     |   4.75   
   1    |   110   |   0.655650   |     -      |     -     |   4.77   
   1    |   132   |   0.634299   |     -      |     -     |   4.74   
   1    |   154   |   0.612333   |     -      |     -     |   4.77   
   1    |   176   |   0.558906   |     -      |     -     |   4.77   
   1    |   198   |   0.618933   |     -      |     -     |   4.78   
   1    |   220   |   0.527079   |     -      |     -     |   4.78   
   1    |   242   |   0.528716   |     -      |     -     |   4.78   
   1    |   264   |   0.516577   |     -      |     -     |   4.76   
   1    |   286   |   0.460045   |     -      |     -     |   4.78   
   1    |   308   |   0.499996   |     -      |     -     |   4.78   
   1    |   330   |   0.469152   |     -      |     -     |   4.79   
   1    |   352   |   0.480343   |     -      |     -     |   4.79   
   1    |   374   |   0.513029   |     -      |     -     |   4.73   
   1    |   396   |   0.503679   |     -      |     -     |   4.74   
   1    |   418   |   0.437470   |     -      |     -     |   4.66   
   1    |   440   |   0.384140   |     -      |     -     |   4.57   
   1    |   462   |   0.511737   |     -      |     -     |   4.73   
   1    |   484   |   0.514691   |     -      |     -     |   4.77   
   1    |   506   |   0.466338   |     -      |     -     |   4.75   
   1    |   528   |   0.432205   |     -      |     -     |   4.73   
   1    |   550   |   0.393300   |     -      |     -     |   4.75   
   1    |   572   |   0.390217   |     -      |     -     |   4.73   
   1    |   594   |   0.378570   |     -      |     -     |   4.71   
   1    |   616   |   0.353383   |     -      |     -     |   4.76   
   1    |   638   |   0.303927   |     -      |     -     |   4.79   
   1    |   660   |   0.343400   |     -      |     -     |   4.80   
   1    |   682   |   0.371553   |     -      |     -     |   4.80   
   1    |   704   |   0.353570   |     -      |     -     |   4.80   
   1    |   726   |   0.298971   |     -      |     -     |   4.79   
   1    |   748   |   0.395864   |     -      |     -     |   4.81   
   1    |   770   |   0.375018   |     -      |     -     |   4.79   
   1    |   792   |   0.437805   |     -      |     -     |   4.79   
   1    |   814   |   0.367709   |     -      |     -     |   4.81   
   1    |   836   |   0.327139   |     -      |     -     |   4.80   
   1    |   858   |   0.419956   |     -      |     -     |   4.77   
   1    |   880   |   0.296621   |     -      |     -     |   4.73   
   1    |   902   |   0.381251   |     -      |     -     |   4.75   
   1    |   924   |   0.290314   |     -      |     -     |   4.72   
   1    |   946   |   0.335540   |     -      |     -     |   4.71   
   1    |   968   |   0.276512   |     -      |     -     |   4.71   
   1    |   990   |   0.299428   |     -      |     -     |   4.77   
   1    |  1012   |   0.307274   |     -      |     -     |   4.79   
   1    |  1034   |   0.322182   |     -      |     -     |   4.80   
   1    |  1056   |   0.366771   |     -      |     -     |   4.81   
   1    |  1078   |   0.337298   |     -      |     -     |   4.78   
   1    |  1100   |   0.324227   |     -      |     -     |   4.77   
   1    |  1122   |   0.319128   |     -      |     -     |   4.80   
   1    |  1144   |   0.356994   |     -      |     -     |   4.77   
   1    |  1166   |   0.298583   |     -      |     -     |   4.77   
   1    |  1188   |   0.330157   |     -      |     -     |   4.67   
   1    |  1210   |   0.327003   |     -      |     -     |   4.74   
   1    |  1232   |   0.309068   |     -      |     -     |   4.71   
   1    |  1254   |   0.282690   |     -      |     -     |   4.68   
   1    |  1276   |   0.266886   |     -      |     -     |   4.71   
   1    |  1298   |   0.259593   |     -      |     -     |   4.75   
   1    |  1320   |   0.244538   |     -      |     -     |   4.77   
   1    |  1342   |   0.255273   |     -      |     -     |   4.74   
   1    |  1364   |   0.290392   |     -      |     -     |   4.80   
   1    |  1386   |   0.329833   |     -      |     -     |   4.65   
   1    |  1408   |   0.289090   |     -      |     -     |   4.84   
   1    |  1430   |   0.275565   |     -      |     -     |   4.84   
   1    |  1452   |   0.282717   |     -      |     -     |   4.78   
   1    |  1474   |   0.291559   |     -      |     -     |   4.76   
   1    |  1496   |   0.265257   |     -      |     -     |   4.83   
   1    |  1518   |   0.397069   |     -      |     -     |   4.86   
   1    |  1540   |   0.251124   |     -      |     -     |   4.84   
   1    |  1562   |   0.369518   |     -      |     -     |   4.82   
   1    |  1584   |   0.369811   |     -      |     -     |   4.78   
   1    |  1606   |   0.344385   |     -      |     -     |   4.87   
   1    |  1628   |   0.325321   |     -      |     -     |   4.83   
   1    |  1650   |   0.269633   |     -      |     -     |   4.87   
   1    |  1672   |   0.222887   |     -      |     -     |   4.84   
   1    |  1694   |   0.300679   |     -      |     -     |   4.82   
   1    |  1716   |   0.298226   |     -      |     -     |   4.79   
   1    |  1738   |   0.321282   |     -      |     -     |   4.86   
   1    |  1760   |   0.262230   |     -      |     -     |   4.78   
   1    |  1782   |   0.400500   |     -      |     -     |   4.81   
   1    |  1804   |   0.253309   |     -      |     -     |   4.82   
   1    |  1826   |   0.328723   |     -      |     -     |   4.82   
   1    |  1848   |   0.241548   |     -      |     -     |   4.79   
   1    |  1870   |   0.324735   |     -      |     -     |   4.84   
   1    |  1892   |   0.281092   |     -      |     -     |   4.74   
